created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,token,positif,negatif,sentiment_score,sentiment
Mon Aug 21 09:58:48 +0000 2023,1693563292952986107,nama better fried chicken tahan kentaki fried chicken by the way paket super gin rprb tinggal bilang mbakmasnya promo jenius tinggal scan qris aplikasi jenius pakai kartu kredit agustus cofzmewtwxn,12,11,7,16,in,1227546111662907392,1693563292952986107,txtdrkuliner,https://twitter.com/txtdrkuliner/status/1693563292952986107,"['nama', 'better', 'fried', 'chicken', 'tahan', 'kentaki fried chicken', 'by the way', 'paket', 'super', 'gin', 'rprb', 'tinggal', 'bilang', 'mbakmasnya', 'promo', 'jenius', 'tinggal', 'scan', 'qris', 'aplikasi', 'jenius', 'pakai', 'kartu', 'kredit', 'agustus', 'cofzmewtwxn']",3,0,3,Positif
Sun Aug 20 05:40:10 +0000 2023,1693135818603495507,halo kartu jenius negeri melakukanmengaktifkan aplikasi jenius iya laku,1,4,0,0,in,105688873,1693135818603495507,zahrakhrn,https://twitter.com/zahrakhrn/status/1693135818603495507,"['halo', 'kartu', 'jenius', 'negeri', 'melakukanmengaktifkan', 'aplikasi', 'jenius', 'iya', 'laku']",2,0,2,Positif
Fri Aug 18 04:45:01 +0000 2023,1692397161923899875,teman barter kuesioner tidak sender butuh responden skripsi kriteria guna aplikasi jenius barter reply direct message terima kasih banyakkkk,0,2,0,1,in,1331650559518990336,1692397161923899875,tanyakanrl,https://twitter.com/tanyakanrl/status/1692397161923899875,"['teman', 'barter', 'kuesioner', 'tidak sender', 'butuh', 'responden', 'skripsi', 'kriteria', 'guna', 'aplikasi', 'jenius', 'barter', 'reply', 'direct message', 'terima kasih', 'banyakkkk']",1,0,1,Positif
Wed Aug 16 13:05:02 +0000 2023,1691798218684973233,jenius besok sempat dapatin promo beli paket kentaki fried chicken super rupiah khusus transaksi scan qris aplikasi jenius syarat tentu comnbebyyd,0,0,0,0,in,104065886,1691795811934613843,katalogpromosi,https://twitter.com/katalogpromosi/status/1691798218684973233,"['jenius', 'besok', 'sempat', 'dapatin', 'promo', 'beli', 'paket', 'kentaki fried chicken', 'super', 'rupiah', 'khusus', 'transaksi', 'scan', 'qris', 'aplikasi', 'jenius', 'syarat', 'tentu', 'comnbebyyd']",4,1,3,Positif
Wed Aug 16 12:59:39 +0000 2023,1691796865707036720,halo jenius aplikasi tidak bisa logout akun tekan logout masuk password home,1,2,0,0,in,174482924,1691796865707036720,venomlionz,https://twitter.com/venomlionz/status/1691796865707036720,"['halo', 'jenius', 'aplikasi', 'tidak bisa', 'logout', 'akun', 'tekan', 'logout', 'masuk', 'password', 'home']",1,1,0,Netral
Wed Aug 16 09:06:41 +0000 2023,1691738235997974801,nikmat promo kentaki fried chicken super rupiah scan qris aplikasi jenius sobat giladiskon promo laku agustus laku kali transaksi paket guna jenius periode program coxgpfduin,0,0,1,1,in,1404162906,1691738235997974801,Giladiskon,https://twitter.com/Giladiskon/status/1691738235997974801,"['nikmat', 'promo', 'kentaki fried chicken', 'super', 'rupiah', 'scan', 'qris', 'aplikasi', 'jenius', 'sobat', 'giladiskon', 'promo', 'laku', 'agustus', 'laku', 'kali', 'transaksi', 'paket', 'guna', 'jenius', 'periode', 'program', 'coxgpfduin']",5,0,5,Positif
Wed Aug 16 06:12:57 +0000 2023,1691694516309508296,pov coffee date suka banget minum kopi minum pas banget promo malam kopi kenang mantan diskon bayar pakai jenius pay aplikasi kopi kenang cek covbzyvktaas jadilebihjenius conrcczwyu,4,36,98,2716,in,2410494902,1691694516309508296,anindthrc,https://twitter.com/anindthrc/status/1691694516309508296,"['pov', 'coffee', 'date', 'suka', 'banget', 'minum', 'kopi', 'minum', 'pas', 'banget', 'promo', 'malam', 'kopi', 'kenang', 'mantan', 'diskon', 'bayar', 'pakai', 'jenius', 'pay', 'aplikasi', 'kopi', 'kenang', 'cek', 'covbzyvktaas', 'jadilebihjenius', 'conrcczwyu']",3,0,3,Positif
Wed Aug 16 05:48:21 +0000 2023,1691688324329824385,halo jenius aplikasi jenius tidak bisa logout klik logout home,0,0,0,0,in,174482924,1691688324329824385,venomlionz,https://twitter.com/venomlionz/status/1691688324329824385,"['halo', 'jenius', 'aplikasi', 'jenius', 'tidak bisa', 'logout', 'klik', 'logout', 'home']",2,2,0,Netral
Tue Aug 15 11:24:13 +0000 2023,1691410460632023040,enggak harus kak jenius koutanya habis sistem klaim kupon aplikasi valid jam klaim,0,0,0,0,in,2158212186,1690233893763555328,cassielanggg,https://twitter.com/cassielanggg/status/1691410460632023040,"['enggak harus', 'kak', 'jenius', 'koutanya', 'habis', 'sistem', 'klaim', 'kupon', 'aplikasi', 'valid', 'jam', 'klaim']",2,1,1,Positif
Tue Aug 15 10:17:05 +0000 2023,1691393567510654976,bilang beli promo super jenius ribu kak tunjuk ssin aplikasi jenius coujnsbsrjw,0,2,0,0,in,1687702717,1691383598119821312,chocobaal,https://twitter.com/chocobaal/status/1691393567510654976,"['bilang', 'beli', 'promo', 'super', 'jenius', 'ribu', 'kak', 'tunjuk', 'ssin', 'aplikasi', 'jenius', 'coujnsbsrjw']",3,0,3,Positif
Tue Aug 15 10:02:46 +0000 2023,1691389961671761920,maaf kak kartu aktif aplikasi jenius mcardnya tidak aktif,0,3,0,0,in,1447839520318054402,1691383598119821312,sihijau18,https://twitter.com/sihijau18/status/1691389961671761920,"['maaf', 'kak', 'kartu', 'aktif', 'aplikasi', 'jenius', 'mcardnya', 'tidak aktif']",1,1,0,Netral
Mon Aug 14 16:36:42 +0000 2023,1691126713017937920,riwayat tidak ada min pilih chat tidak ada riwayat aplikasi jenius saldo dana tidak masuk,0,3,0,0,in,1580319470794383361,1691075316889075712,PreciousRkyy,https://twitter.com/PreciousRkyy/status/1691126713017937920,"['riwayat', 'tidak ada', 'min', 'pilih', 'chat', 'tidak ada', 'riwayat', 'aplikasi', 'jenius', 'saldo', 'dana', 'tidak masuk']",1,3,-2,Negatif
Mon Aug 14 14:19:19 +0000 2023,1691092140305305600,promo kentaki fried chicken guys promo kentaki fried chicken bayar k bayar qris pakai aplikasi jenius mas kfcnya app kali transaksi makan nasi ayam minum cola zonauang jajanreceh zonajajan coxalmqgx,0,2,0,1,in,619169730,1691092140305305600,chumchuuya_,https://twitter.com/chumchuuya_/status/1691092140305305600,"['promo', 'kentaki fried chicken', 'guys', 'promo', 'kentaki fried chicken', 'bayar', 'k', 'bayar', 'qris', 'pakai', 'aplikasi', 'jenius', 'mas', 'kfcnya', 'app', 'kali', 'transaksi', 'makan', 'nasi', 'ayam', 'minum', 'cola', 'zonauang', 'jajanreceh', 'zonajajan', 'coxalmqgx']",3,0,3,Positif
Mon Aug 14 08:30:27 +0000 2023,1691004341921173504,pakai qris jenius akun masuk saldo coba kentaki fried chicken bilang langsung paket promo jenius biar kasih barcode khusus promonya tinggal scan aplikasi jenius,0,1,0,0,in,1298440227569020928,1690980300921491456,Im0oWi,https://twitter.com/Im0oWi/status/1691004341921173504,"['pakai', 'qris', 'jenius', 'akun', 'masuk', 'saldo', 'coba', 'kentaki fried chicken', 'bilang', 'langsung', 'paket', 'promo', 'jenius', 'biar', 'kasih', 'barcode', 'khusus', 'promonya', 'tinggal', 'scan', 'aplikasi', 'jenius']",5,1,4,Positif
Mon Aug 14 07:26:26 +0000 2023,1690988234095079424,kerja bank jenius mintol aktifasi akun aktifasi aplikasi tidak bisa,0,1,0,0,in,1583644332342464513,1690928684964982784,Kokaineeeeeeeee,https://twitter.com/Kokaineeeeeeeee/status/1690988234095079424,"['kerja', 'bank', 'jenius', 'mintol', 'aktifasi', 'akun', 'aktifasi', 'aplikasi', 'tidak bisa']",1,1,0,Netral
Mon Aug 14 06:10:26 +0000 2023,1690969107267760128,guys saran pakai aplikasi jenius lupa password pas reset nomor handphone nomor handphone tidak ada coba ngechat aplikasi jenius tidak respon email tidak ada balas telfon tidak bisa cont,0,4,0,2,in,1314975287294083073,1690969107267760128,convomf,https://twitter.com/convomf/status/1690969107267760128,"['guys', 'saran', 'pakai', 'aplikasi', 'jenius', 'lupa', 'password', 'pas', 'reset', 'nomor', 'handphone', 'nomor', 'handphone', 'tidak ada', 'coba', 'ngechat', 'aplikasi', 'jenius', 'tidak respon', 'email', 'tidak ada', 'balas', 'telfon', 'tidak bisa', 'cont']",2,4,-2,Negatif
Mon Aug 14 03:27:15 +0000 2023,1690928041843929088,pakai scan qr aplikasi jenius laku kali agustus,0,0,0,0,in,139982550,1690701860498554880,KokoGiovanni,https://twitter.com/KokoGiovanni/status/1690928041843929088,"['pakai', 'scan', 'qr', 'aplikasi', 'jenius', 'laku', 'kali', 'agustus']",1,0,1,Positif
Mon Aug 14 01:55:12 +0000 2023,1690904875725668353,bicara tidak apa apa simpan uang min aplikasi mobile banking utama baca mandiri dan lain lain dana jenius jago blu uang simpan rekening digital pakai lupa uang sana urgent,0,0,0,4,in,326839180,1690899001862922240,andrevolusi,https://twitter.com/andrevolusi/status/1690904875725668353,"['bicara', 'tidak apa apa', 'simpan', 'uang', 'min', 'aplikasi', 'mobile', 'banking', 'utama', 'baca', 'mandiri', 'dan lain lain', 'dana', 'jenius', 'jago', 'blu', 'uang', 'simpan', 'rekening', 'digital', 'pakai', 'lupa', 'uang', 'sana', 'urgent']",1,1,0,Netral
Mon Aug 14 01:32:50 +0000 2023,1690899246512472065,ns kentaki fried chicken pakai qris kopken pesan aplikasi kopken pilih bayar via jenius kakak,0,0,0,0,in,1513322042329759745,1689982506114981888,littleuniicorn4,https://twitter.com/littleuniicorn4/status/1690899246512472065,"['ns', 'kentaki fried chicken', 'pakai', 'qris', 'kopken', 'pesan', 'aplikasi', 'kopken', 'pilih', 'bayar', 'via', 'jenius', 'kakak']",1,0,1,Positif
Sun Aug 13 14:37:51 +0000 2023,1690734414270279680,pilih aplikasi jenius coba cek,0,1,0,0,in,79994320,1690727378748932098,myseno,https://twitter.com/myseno/status/1690734414270279680,"['pilih', 'aplikasi', 'jenius', 'coba', 'cek']",1,0,1,Positif
Sun Aug 13 02:27:56 +0000 2023,1690550723816423425,kendala tidak bisa login aplikasi jenius nomor handphone daftar tidak aktif login otp sulit tolong solusi min,0,0,0,0,in,829673348976177153,1690550723816423425,dearpledisnim,https://twitter.com/dearpledisnim/status/1690550723816423425,"['kendala', 'tidak bisa', 'login', 'aplikasi', 'jenius', 'nomor', 'handphone', 'daftar', 'tidak aktif', 'login', 'otp', 'sulit', 'tolong', 'solusi', 'min']",2,3,-1,Negatif
Sun Aug 13 02:26:13 +0000 2023,1690550293392756738,habis lihat tiktok beli kiefci ribu pesan tempat order aplikasi kiefci bayar qris jenius laku minggu lupa tanggal berapa,0,1,0,0,in,1649838750141390848,1690550293392756738,IdenfiniteVoid,https://twitter.com/IdenfiniteVoid/status/1690550293392756738,"['habis', 'lihat', 'tiktok', 'beli', 'kiefci', 'ribu', 'pesan', 'tempat', 'order', 'aplikasi', 'kiefci', 'bayar', 'qris', 'jenius', 'laku', 'minggu', 'lupa', 'tanggal', 'berapa']",2,2,0,Netral
Fri Sep 29 04:19:39 +0000 2023,1707611069580214441,baca kuiz jenius tebak lokasi landmark coebxtphppi unduh aplikasi idn konten tarik coybvqkrcxnr,0,0,0,0,in,412209986,1707611069580214441,sakkarepeatiku,https://twitter.com/sakkarepeatiku/status/1707611069580214441,"['baca', 'kuiz', 'jenius', 'tebak', 'lokasi', 'landmark', 'coebxtphppi', 'unduh', 'aplikasi', 'idn', 'konten', 'tarik', 'coybvqkrcxnr']",1,0,1,Positif
Fri Sep 29 04:03:48 +0000 2023,1707607079874372073,jenius jenius telesales hubung guna nomor beda tidak pernah angkat cek aplikasi review info telepon jenius hubung terima kasih,2,2,0,0,in,1604434904263331842,1707607079874372073,deepmnight,https://twitter.com/deepmnight/status/1707607079874372073,"['jenius', 'jenius', 'telesales', 'hubung', 'guna', 'nomor', 'beda', 'tidak pernah', 'angkat', 'cek', 'aplikasi', 'review', 'info', 'telepon', 'jenius', 'hubung', 'terima', 'kasih']",4,2,2,Positif
Mon Sep 25 12:45:35 +0000 2023,1706288841286734062,pakai mobile banking kak buka kartukreditnya gampang aplikasi aplikasi jenius,0,0,0,0,in,1621691372431626240,1706278097014964371,vin3dom,https://twitter.com/vin3dom/status/1706288841286734062,"['pakai', 'mobile', 'banking', 'kak', 'buka', 'kartukreditnya', 'gampang', 'aplikasi', 'aplikasi', 'jenius']",1,0,1,Positif
Mon Sep 25 12:18:45 +0000 2023,1706282087077257453,error aplikasi jenius pesan error muncul terus lambat bantu koneksi wifi rumah,0,0,0,0,in,115296898,1706282087077257453,bloateddwarf,https://twitter.com/bloateddwarf/status/1706282087077257453,"['error', 'aplikasi', 'jenius', 'pesan', 'error', 'muncul', 'terus', 'lambat', 'bantu', 'koneksi', 'wifi', 'rumah']",1,1,0,Netral
Sun Sep 24 14:14:28 +0000 2023,1705948821497254134,tiktok untung gede bayang modal aplikasi bangun mal ruko pasu duduk dongok wakanda jenius tiongkok voc part ih,0,2,2,11,in,1570479728553005056,1705865523932942463,vdosreal,https://twitter.com/vdosreal/status/1705948821497254134,"['tiktok', 'untung', 'gede', 'bayang', 'modal', 'aplikasi', 'bangun', 'mal', 'ruko', 'pasu', 'duduk', 'dongok', 'wakanda', 'jenius', 'tiongkok', 'voc', 'part', 'ih']",2,1,1,Positif
Wed Sep 20 16:21:51 +0000 2023,1704531326265893368,please baik aplikasi lambat anjir saking buka gue gemeteran kasir enggak bawa uang tunai pakai qris jenius lambat banget anjir,0,1,0,0,in,1287066010621603840,1631617920186056705,Notmusix,https://twitter.com/Notmusix/status/1704531326265893368,"['please', 'baik', 'aplikasi', 'lambat', 'anjir', 'saking', 'buka', 'gue', 'gemeteran', 'kasir', 'enggak bawa', 'uang', 'tunai', 'pakai', 'qris', 'jenius', 'lambat', 'banget', 'anjir']",2,2,0,Netral
Wed Sep 20 11:34:07 +0000 2023,1704458914241425540,jenius nama flexi cash kak gopay nama gopaypinjam mandiri powercash mandiri fasilitas tarik tunai cc tidak perlu pakai agun banter foto kartu tanda duduk swafoto pegang kartu tanda duduk verifikasi wajah aplikasi,0,2,0,6,in,1438738191150841858,1703747278673150288,icccarus,https://twitter.com/icccarus/status/1704458914241425540,"['jenius', 'nama', 'flexi', 'cash', 'kak', 'gopay', 'nama', 'gopaypinjam', 'mandiri', 'powercash', 'mandiri', 'fasilitas', 'tarik', 'tunai', 'cc', 'tidak perlu', 'pakai', 'agun', 'banter', 'foto', 'kartu tanda duduk', 'swafoto', 'pegang', 'kartu tanda duduk', 'verifikasi', 'wajah', 'aplikasi']",1,1,0,Netral
Wed Sep 20 09:39:00 +0000 2023,1704429944921792767,orenjenius nge klik tombol laku tari dana gambar cicil prbulan biaya admin bunga bayar tidak belum jatuh tempo muncul notifikasi aplikasi doang terror dc,0,1,0,0,in,1117103652886335489,1704428945628901767,goodaycarabian2,https://twitter.com/goodaycarabian2/status/1704429944921792767,"['orenjenius', 'nge', 'klik', 'tombol', 'laku', 'tari', 'dana', 'gambar', 'cicil', 'prbulan', 'biaya', 'admin', 'bunga', 'bayar', 'tidak belum', 'jatuh', 'tempo', 'muncul', 'notifikasi', 'aplikasi', 'doang', 'terror', 'dc']",0,2,-2,Negatif
Mon Sep 18 02:57:11 +0000 2023,1703604051487887817,jenius rusak tidak bisa masuk aplikasi tidak loading habis masuk password,0,1,0,0,in,1171837792118140928,1703604051487887817,CurlySanjikun,https://twitter.com/CurlySanjikun/status/1703604051487887817,"['jenius', 'rusak', 'tidak bisa', 'masuk', 'aplikasi', 'tidak loading', 'habis', 'masuk', 'password']",2,3,-1,Negatif
Mon Sep 18 02:54:02 +0000 2023,1703603258269564934,pagi jenius ganggu coba login aplikasi tidak bisa,0,1,0,0,in,1584479552645910528,1703603258269564934,ArdhianInaroka,https://twitter.com/ArdhianInaroka/status/1703603258269564934,"['pagi', 'jenius', 'ganggu', 'coba', 'login', 'aplikasi', 'tidak bisa']",1,1,0,Netral
Mon Sep 18 02:49:41 +0000 2023,1703602161081565659,aplikasi jenius inj tidak bisa log in coba log in pakai biometrik tidak bisa coba pakai password tidak bisa,0,1,0,0,in,182819998,1703602161081565659,IvandJuliand,https://twitter.com/IvandJuliand/status/1703602161081565659,"['aplikasi', 'jenius', 'inj', 'tidak bisa', 'log', 'in', 'coba', 'log', 'in', 'pakai', 'biometrik', 'tidak bisa', 'coba', 'pakai', 'password', 'tidak bisa']",1,3,-2,Negatif
Mon Sep 18 02:43:43 +0000 2023,1703600660162417040,halo aplikasi jenius tidak bisa log in baru,0,3,0,0,in,220996198,1703600660162417040,berokenprincess,https://twitter.com/berokenprincess/status/1703600660162417040,"['halo', 'aplikasi', 'jenius', 'tidak bisa', 'log', 'in', 'baru']",1,1,0,Netral
Sun Sep 17 09:56:52 +0000 2023,1703347278902346077,kurang tau kak coba kakak jenius help aplikasi jenius kakak langsung mbak mbak jenius mal pakai promonya tinggal bilang kak staf bioskop kentaki fried chicken paham,0,0,0,0,in,3051888750,1702272927377600574,kutamparr,https://twitter.com/kutamparr/status/1703347278902346077,"['kurang tau', 'kak', 'coba', 'kakak', 'jenius', 'help', 'aplikasi', 'jenius', 'kakak', 'langsung', 'mbak', 'mbak', 'jenius', 'mal', 'pakai', 'promonya', 'tinggal', 'bilang', 'kak', 'staf', 'bioskop', 'kentaki fried chicken', 'paham']",3,0,3,Positif
Sun Sep 17 04:40:48 +0000 2023,1703267737265717541,barusan telfon call center release aplikasi jenius tidak ada minta release aplikasi jenius tidak bisa unlinked device seriuosly tidak bilang proses,0,1,0,0,in,284282845,1703266592107511919,Gparoke,https://twitter.com/Gparoke/status/1703267737265717541,"['barusan', 'telfon', 'call', 'center', 'release', 'aplikasi', 'jenius', 'tidak ada', 'minta', 'release', 'aplikasi', 'jenius', 'tidak bisa', 'unlinked', 'device', 'seriuosly', 'tidak bilang', 'proses']",2,2,0,Netral
Sun Sep 17 04:36:15 +0000 2023,1703266592107511919,kali alami kendala pakai aplikasi jenius handphone hilang dompet hilang pas telfon blokir aplikasi kartu proses mudah unblokir aplikasi susah main,0,2,0,0,in,284282845,1703266592107511919,Gparoke,https://twitter.com/Gparoke/status/1703266592107511919,"['kali', 'alami', 'kendala', 'pakai', 'aplikasi', 'jenius', 'handphone', 'hilang', 'dompet', 'hilang', 'pas', 'telfon', 'blokir', 'aplikasi', 'kartu', 'proses', 'mudah', 'unblokir', 'aplikasi', 'susah', 'main']",2,5,-3,Negatif
Sat Sep 16 14:21:51 +0000 2023,1703051576963940831,trx pakai qris ottocash orang masalah trx aplikasi jenius hasil monitor tidak ada data satu trx masuk scan qrisnya aneh banget codetfevj,0,0,0,1,in,1627821927275585537,1703048606713106848,roonvanilla,https://twitter.com/roonvanilla/status/1703051576963940831,"['trx', 'pakai', 'qris', 'ottocash', 'orang', 'masalah', 'trx', 'aplikasi', 'jenius', 'hasil', 'monitor', 'tidak ada', 'data', 'satu', 'trx', 'masuk', 'scan', 'qrisnya', 'aneh', 'banget', 'codetfevj']",1,3,-2,Negatif
Sat Sep 16 01:00:34 +0000 2023,1702849927171146035,diskon ukt beli kopi kenang mantan regular aplikasi kopi kenang pakai jenius pay kode kupon sep info lengkap cozsrocmaof,0,0,0,0,in,105975515,1702849927171146035,promopagi,https://twitter.com/promopagi/status/1702849927171146035,"['diskon', 'ukt', 'beli', 'kopi', 'kenang', 'mantan', 'regular', 'aplikasi', 'kopi', 'kenang', 'pakai', 'jenius', 'pay', 'kode', 'kupon', 'sep', 'info', 'lengkap', 'cozsrocmaof']",3,1,2,Positif
Sat Sep 16 00:37:16 +0000 2023,1702844064583041109,aplikasi jenius lambat bjir gue transfer susah banget,0,0,0,0,in,1445984857805377544,1702844064583041109,asphodelhone,https://twitter.com/asphodelhone/status/1702844064583041109,"['aplikasi', 'jenius', 'lambat', 'bjir', 'gue', 'transfer', 'susah', 'banget']",1,2,-1,Negatif
Sat Sep 16 00:00:22 +0000 2023,1702834777659785629,cicil kartu kredit jenius aplikasi website myhartono min transaksi k mar cosuvrslav,0,0,0,0,in,105975515,1702834777659785629,promopagi,https://twitter.com/promopagi/status/1702834777659785629,"['cicil', 'kartu', 'kredit', 'jenius', 'aplikasi', 'website', 'myhartono', 'min', 'transaksi', 'k', 'mar', 'cosuvrslav']",1,0,1,Positif
Fri Sep 15 23:08:54 +0000 2023,1702821824609075523,restart handphone aplikasi hapus aplikasi jenius login suruh verifikasi wajah perangkat perangkat handphone restart cocgiacnlf,1,1,0,0,in,1323682890496925696,1702821824609075523,Alfarez48079576,https://twitter.com/Alfarez48079576/status/1702821824609075523,"['restart', 'handphone', 'aplikasi', 'hapus', 'aplikasi', 'jenius', 'login', 'suruh', 'verifikasi', 'wajah', 'perangkat', 'perangkat', 'handphone', 'restart', 'cocgiacnlf']",1,0,1,Positif
Fri Sep 15 23:08:28 +0000 2023,1702821714668015891,restart handphone aplikasi hapus aplikasi jenius login suruh verifikasi wajah perangkat perangkat handphone restart cohbtgssqpw,1,1,0,0,in,1323682890496925696,1702821714668015891,Alfarez48079576,https://twitter.com/Alfarez48079576/status/1702821714668015891,"['restart', 'handphone', 'aplikasi', 'hapus', 'aplikasi', 'jenius', 'login', 'suruh', 'verifikasi', 'wajah', 'perangkat', 'perangkat', 'handphone', 'restart', 'cohbtgssqpw']",1,0,1,Positif
